,xmin,ymin,xmax,ymax,label,score,image_path,Dead,geometry,index_right,utmZone,individualID,taxonID,siteID,plotID,plantStatus
19,548093.7000000001,5065866.300000001,548098.1,5065861.2,Tree,0.5351016521453857,ABBY_023_2018.tif,0,"POLYGON ((548098.1 5065866.300000001, 548098.1 5065861.2, 548093.7000000001 5065861.2, 548093.7000000001 5065866.300000001, 548098.1 5065866.300000001))",107,10N,NEON.PLA.D16.ABBY.03910,TSHE,ABBY,ABBY_023,Live
33,548103.8,5065868.800000001,548107.5,5065865.4,Tree,0.49521034955978394,ABBY_023_2018.tif,0,"POLYGON ((548107.5 5065868.800000001, 548107.5 5065865.4, 548103.8 5065865.4, 548103.8 5065868.800000001, 548107.5 5065868.800000001))",101,10N,NEON.PLA.D16.ABBY.01351,PSMEM,ABBY,ABBY_023,Live
48,548090.6,5065850.4,548093.7000000001,5065847.300000001,Tree,0.4627106487751007,ABBY_023_2018.tif,0,"POLYGON ((548093.7000000001 5065850.4, 548093.7000000001 5065847.300000001, 548090.6 5065847.300000001, 548090.6 5065850.4, 548093.7000000001 5065850.4))",103,10N,NEON.PLA.D16.ABBY.01441,TSHE,ABBY,ABBY_023,Live
63,548101.1,5065860.100000001,548104.5,5065856.800000001,Tree,0.4242776334285736,ABBY_023_2018.tif,0,"POLYGON ((548104.5 5065860.100000001, 548104.5 5065856.800000001, 548101.1 5065856.800000001, 548101.1 5065860.100000001, 548104.5 5065860.100000001))",109,10N,NEON.PLA.D16.ABBY.09947,ALRU2,ABBY,ABBY_023,"Live, insect damaged"
65,548089.6,5065864.600000001,548093.3,5065860.9,Tree,0.42131587862968445,ABBY_023_2018.tif,0,"POLYGON ((548093.3 5065864.600000001, 548093.3 5065860.9, 548089.6 5065860.9, 548089.6 5065864.600000001, 548093.3 5065864.600000001))",104,10N,NEON.PLA.D16.ABBY.01482,PSMEM,ABBY,ABBY_023,Live
3,552523.1,5068670.000000001,552528.7999999999,5068664.600000001,Tree,0.5484127998352051,ABBY_025_2018.tif,0,"POLYGON ((552528.7999999999 5068670.000000001, 552528.7999999999 5068664.600000001, 552523.1 5068664.600000001, 552523.1 5068670.000000001, 552528.7999999999 5068670.000000001))",120,10N,NEON.PLA.D16.ABBY.01934,ALRU2,ABBY,ABBY_025,Live
3,552523.1,5068670.000000001,552528.7999999999,5068664.600000001,Tree,0.5484127998352051,ABBY_025_2018.tif,0,"POLYGON ((552528.7999999999 5068670.000000001, 552528.7999999999 5068664.600000001, 552523.1 5068664.600000001, 552523.1 5068670.000000001, 552528.7999999999 5068670.000000001))",111,10N,NEON.PLA.D16.ABBY.01817,ALRU2,ABBY,ABBY_025,Live
4,552530.7999999999,5068658.7,552539.6,5068649.600000001,Tree,0.5283960103988647,ABBY_025_2018.tif,0,"POLYGON ((552539.6 5068658.7, 552539.6 5068649.600000001, 552530.7999999999 5068649.600000001, 552530.7999999999 5068658.7, 552539.6 5068658.7))",121,10N,NEON.PLA.D16.ABBY.01935,PSMEM,ABBY,ABBY_025,Live
13,552513.9,5068666.9,552518.2999999999,5068661.800000001,Tree,0.4538266360759735,ABBY_025_2018.tif,0,"POLYGON ((552518.2999999999 5068666.9, 552518.2999999999 5068661.800000001, 552513.9 5068661.800000001, 552513.9 5068666.9, 552518.2999999999 5068666.9))",112,10N,NEON.PLA.D16.ABBY.01902,PSMEM,ABBY,ABBY_025,Live
18,552527.2,5068663.4,552533.2,5068657.000000001,Tree,0.40356969833374023,ABBY_025_2018.tif,0,"POLYGON ((552533.2 5068663.4, 552533.2 5068657.000000001, 552527.2 5068657.000000001, 552527.2 5068663.4, 552533.2 5068663.4))",115,10N,NEON.PLA.D16.ABBY.01906,ALRU2,ABBY,ABBY_025,Live
18,552527.2,5068663.4,552533.2,5068657.000000001,Tree,0.40356969833374023,ABBY_025_2018.tif,0,"POLYGON ((552533.2 5068663.4, 552533.2 5068657.000000001, 552527.2 5068657.000000001, 552527.2 5068663.4, 552533.2 5068663.4))",119,10N,NEON.PLA.D16.ABBY.01923,PSMEM,ABBY,ABBY_025,Live
20,552097.3,5067651.4,552099.7,5067648.9,Tree,0.5706021189689636,ABBY_063_2018.tif,0,"POLYGON ((552099.7 5067651.4, 552099.7 5067648.9, 552097.3 5067648.9, 552097.3 5067651.4, 552099.7 5067651.4))",132,10N,NEON.PLA.D16.ABBY.00420,PSMEM,ABBY,ABBY_063,Live
21,552095.2,5067646.2,552097.5,5067643.800000001,Tree,0.5700680017471313,ABBY_063_2018.tif,0,"POLYGON ((552097.5 5067646.2, 552097.5 5067643.800000001, 552095.2 5067643.800000001, 552095.2 5067646.2, 552097.5 5067646.2))",128,10N,NEON.PLA.D16.ABBY.00416,PSMEM,ABBY,ABBY_063,Live
24,552096.0,5067648.600000001,552098.4,5067646.2,Tree,0.565617024898529,ABBY_063_2018.tif,0,"POLYGON ((552098.4 5067648.600000001, 552098.4 5067646.2, 552096 5067646.2, 552096 5067648.600000001, 552098.4 5067648.600000001))",131,10N,NEON.PLA.D16.ABBY.00419,PSMEM,ABBY,ABBY_063,Live
28,552086.1,5067672.800000001,552089.8,5067669.000000001,Tree,0.5584802627563477,ABBY_063_2018.tif,0,"POLYGON ((552089.8 5067672.800000001, 552089.8 5067669.000000001, 552086.1 5067669.000000001, 552086.1 5067672.800000001, 552089.8 5067672.800000001))",142,10N,NEON.PLA.D16.ABBY.00448,PSMEM,ABBY,ABBY_063,Live
33,552098.3,5067671.300000001,552101.3,5067668.4,Tree,0.5344328880310059,ABBY_063_2018.tif,0,"POLYGON ((552101.3 5067671.300000001, 552101.3 5067668.4, 552098.3 5067668.4, 552098.3 5067671.300000001, 552101.3 5067671.300000001))",138,10N,NEON.PLA.D16.ABBY.00437,PSMEM,ABBY,ABBY_063,Live
34,552095.0,5067653.000000001,552097.4,5067650.7,Tree,0.5224418044090271,ABBY_063_2018.tif,0,"POLYGON ((552097.4 5067653.000000001, 552097.4 5067650.7, 552095 5067650.7, 552095 5067653.000000001, 552097.4 5067653.000000001))",133,10N,NEON.PLA.D16.ABBY.00421,PSMEM,ABBY,ABBY_063,Standing dead
37,552084.0,5067677.100000001,552086.8,5067674.000000001,Tree,0.515166163444519,ABBY_063_2018.tif,0,"POLYGON ((552086.8 5067677.100000001, 552086.8 5067674.000000001, 552084 5067674.000000001, 552084 5067677.100000001, 552086.8 5067677.100000001))",145,10N,NEON.PLA.D16.ABBY.00451,PSMEM,ABBY,ABBY_063,Live
40,552083.8,5067673.7,552086.4,5067671.2,Tree,0.4958074688911438,ABBY_063_2018.tif,0,"POLYGON ((552086.4 5067673.7, 552086.4 5067671.2, 552083.8 5067671.2, 552083.8 5067673.7, 552086.4 5067673.7))",141,10N,NEON.PLA.D16.ABBY.00447,PSMEM,ABBY,ABBY_063,Live
41,552095.3,5067663.2,552097.8,5067660.600000001,Tree,0.4945182502269745,ABBY_063_2018.tif,0,"POLYGON ((552097.8 5067663.2, 552097.8 5067660.600000001, 552095.3 5067660.600000001, 552095.3 5067663.2, 552097.8 5067663.2))",135,10N,NEON.PLA.D16.ABBY.00429,PSMEM,ABBY,ABBY_063,Live
54,552090.0,5067675.2,552094.3,5067671.000000001,Tree,0.4204065799713135,ABBY_063_2018.tif,0,"POLYGON ((552094.3 5067675.2, 552094.3 5067671.000000001, 552090 5067671.000000001, 552090 5067675.2, 552094.3 5067675.2))",146,10N,NEON.PLA.D16.ABBY.00452,PSMEM,ABBY,ABBY_063,Live
64,552087.3,5067677.000000001,552090.4,5067673.9,Tree,0.35154810547828674,ABBY_063_2018.tif,0,"POLYGON ((552090.4 5067677.000000001, 552090.4 5067673.9, 552087.3 5067673.9, 552087.3 5067677.000000001, 552090.4 5067677.000000001))",146,10N,NEON.PLA.D16.ABBY.00452,PSMEM,ABBY,ABBY_063,Live
59,552088.0,5067680.100000001,552091.0,5067677.100000001,Tree,0.4035423696041107,ABBY_063_2018.tif,0,"POLYGON ((552091 5067680.100000001, 552091 5067677.100000001, 552088 5067677.100000001, 552088 5067680.100000001, 552091 5067680.100000001))",147,10N,NEON.PLA.D16.ABBY.00453,PSMEM,ABBY,ABBY_063,Live
66,552080.4,5067672.4,552085.0,5067667.000000001,Tree,0.1254294067621231,ABBY_063_2018.tif,0,"POLYGON ((552085 5067672.4, 552085 5067667.000000001, 552080.4 5067667.000000001, 552080.4 5067672.4, 552085 5067672.4))",140,10N,NEON.PLA.D16.ABBY.00446,PSMEM,ABBY,ABBY_063,Live
66,552080.4,5067672.4,552085.0,5067667.000000001,Tree,0.1254294067621231,ABBY_063_2018.tif,0,"POLYGON ((552085 5067672.4, 552085 5067667.000000001, 552080.4 5067667.000000001, 552080.4 5067672.4, 552085 5067672.4))",139,10N,NEON.PLA.D16.ABBY.00444,PSMEM,ABBY,ABBY_063,Live
12,552209.5,5067870.000000001,552212.6,5067867.100000001,Tree,0.6965976357460022,ABBY_064_2018.tif,0,"POLYGON ((552212.6 5067870.000000001, 552212.6 5067867.100000001, 552209.5 5067867.100000001, 552209.5 5067870.000000001, 552212.6 5067870.000000001))",151,10N,NEON.PLA.D16.ABBY.00695,PSMEM,ABBY,ABBY_064,Live
15,552203.6,5067871.600000001,552207.6,5067867.600000001,Tree,0.6747492551803589,ABBY_064_2018.tif,0,"POLYGON ((552207.6 5067871.600000001, 552207.6 5067867.600000001, 552203.6 5067867.600000001, 552203.6 5067871.600000001, 552207.6 5067871.600000001))",154,10N,NEON.PLA.D16.ABBY.00986,PSMEM,ABBY,ABBY_064,Live
16,552227.1,5067869.9,552229.9,5067867.100000001,Tree,0.6747490763664246,ABBY_064_2018.tif,0,"POLYGON ((552229.9 5067869.9, 552229.9 5067867.100000001, 552227.1 5067867.100000001, 552227.1 5067869.9, 552229.9 5067869.9))",164,10N,NEON.PLA.D16.ABBY.05440,PSMEM,ABBY,ABBY_064,Live
18,552223.5,5067869.4,552226.2000000001,5067866.800000001,Tree,0.6631262898445129,ABBY_064_2018.tif,0,"POLYGON ((552226.2000000001 5067869.4, 552226.2000000001 5067866.800000001, 552223.5 5067866.800000001, 552223.5 5067869.4, 552226.2000000001 5067869.4))",157,10N,NEON.PLA.D16.ABBY.03734,PSMEM,ABBY,ABBY_064,Live
23,552218.9,5067863.000000001,552222.4,5067859.2,Tree,0.6519139409065247,ABBY_064_2018.tif,0,"POLYGON ((552222.4 5067863.000000001, 552222.4 5067859.2, 552218.9 5067859.2, 552218.9 5067863.000000001, 552222.4 5067863.000000001))",160,10N,NEON.PLA.D16.ABBY.05436,PSMEM,ABBY,ABBY_064,Live
24,552208.4,5067873.2,552211.6,5067870.100000001,Tree,0.6408601999282837,ABBY_064_2018.tif,0,"POLYGON ((552211.6 5067873.2, 552211.6 5067870.100000001, 552208.4 5067870.100000001, 552208.4 5067873.2, 552211.6 5067873.2))",156,10N,NEON.PLA.D16.ABBY.01673,PSMEM,ABBY,ABBY_064,Live
30,552211.9,5067867.9,552214.6,5067865.100000001,Tree,0.6309313774108887,ABBY_064_2018.tif,0,"POLYGON ((552214.6 5067867.9, 552214.6 5067865.100000001, 552211.9 5067865.100000001, 552211.9 5067867.9, 552214.6 5067867.9))",152,10N,NEON.PLA.D16.ABBY.00697,PSMEM,ABBY,ABBY_064,Live
45,552234.1,5067866.4,552236.4,5067864.000000001,Tree,0.5878424644470215,ABBY_064_2018.tif,0,"POLYGON ((552236.4 5067866.4, 552236.4 5067864.000000001, 552234.1 5067864.000000001, 552234.1 5067866.4, 552236.4 5067866.4))",165,10N,NEON.PLA.D16.ABBY.05441,PSMEM,ABBY,ABBY_064,Live
50,552224.4,5067872.300000001,552227.0,5067869.800000001,Tree,0.5709310173988342,ABBY_064_2018.tif,0,"POLYGON ((552227 5067872.300000001, 552227 5067869.800000001, 552224.4 5067869.800000001, 552224.4 5067872.300000001, 552227 5067872.300000001))",163,10N,NEON.PLA.D16.ABBY.05439,PSMEM,ABBY,ABBY_064,Live
55,552220.5,5067869.9,552222.5,5067867.800000001,Tree,0.5574820637702942,ABBY_064_2018.tif,0,"POLYGON ((552222.5 5067869.9, 552222.5 5067867.800000001, 552220.5 5067867.800000001, 552220.5 5067869.9, 552222.5 5067869.9))",162,10N,NEON.PLA.D16.ABBY.05438,PSMEM,ABBY,ABBY_064,Live
59,552228.2000000001,5067866.800000001,552231.3,5067863.800000001,Tree,0.5468401908874512,ABBY_064_2018.tif,0,"POLYGON ((552231.3 5067866.800000001, 552231.3 5067863.800000001, 552228.2000000001 5067863.800000001, 552228.2000000001 5067866.800000001, 552231.3 5067866.800000001))",161,10N,NEON.PLA.D16.ABBY.05437,PSMEM,ABBY,ABBY_064,Live
76,552204.3,5067867.500000001,552207.0,5067864.7,Tree,0.4832972586154938,ABBY_064_2018.tif,0,"POLYGON ((552207 5067867.500000001, 552207 5067864.7, 552204.3 5067864.7, 552204.3 5067867.500000001, 552207 5067867.500000001))",158,10N,NEON.PLA.D16.ABBY.03738,PSMEM,ABBY,ABBY_064,Live
82,552207.6,5067856.600000001,552210.6,5067853.300000001,Tree,0.4487096965312958,ABBY_064_2018.tif,0,"POLYGON ((552210.6 5067856.600000001, 552210.6 5067853.300000001, 552207.6 5067853.300000001, 552207.6 5067856.600000001, 552210.6 5067856.600000001))",159,10N,NEON.PLA.D16.ABBY.03791,PSMEM,ABBY,ABBY_064,"Live, physically damaged"
83,552201.6,5067863.500000001,552205.5,5067859.500000001,Tree,0.42583850026130676,ABBY_064_2018.tif,0,"POLYGON ((552205.5 5067863.500000001, 552205.5 5067859.500000001, 552201.6 5067859.500000001, 552201.6 5067863.500000001, 552205.5 5067863.500000001))",153,10N,NEON.PLA.D16.ABBY.00804,PSMEM,ABBY,ABBY_064,Live
88,552218.4,5067857.7,552224.7000000001,5067852.100000001,Tree,0.3172621428966522,ABBY_064_2018.tif,0,"POLYGON ((552224.7000000001 5067857.7, 552224.7000000001 5067852.100000001, 552218.4 5067852.100000001, 552218.4 5067857.7, 552224.7000000001 5067857.7))",166,10N,NEON.PLA.D16.ABBY.00809,PSMEM,ABBY,ABBY_064,Standing dead
16,551867.2,5067859.2,551869.6,5067856.800000001,Tree,0.5985973477363586,ABBY_065_2018.tif,0,"POLYGON ((551869.6 5067859.2, 551869.6 5067856.800000001, 551867.2 5067856.800000001, 551867.2 5067859.2, 551869.6 5067859.2))",180,10N,NEON.PLA.D16.ABBY.03753,PSMEM,ABBY,ABBY_065,Live
18,551861.5,5067862.4,551864.0,5067859.800000001,Tree,0.5860378742218018,ABBY_065_2018.tif,0,"POLYGON ((551864 5067862.4, 551864 5067859.800000001, 551861.5 5067859.800000001, 551861.5 5067862.4, 551864 5067862.4))",179,10N,NEON.PLA.D16.ABBY.03744,PSMEM,ABBY,ABBY_065,Live
21,551876.0,5067861.100000001,551878.9,5067858.100000001,Tree,0.5717713832855225,ABBY_065_2018.tif,0,"POLYGON ((551878.9 5067861.100000001, 551878.9 5067858.100000001, 551876 5067858.100000001, 551876 5067861.100000001, 551878.9 5067861.100000001))",173,10N,NEON.PLA.D16.ABBY.01132,PSMEM,ABBY,ABBY_065,Live
23,551872.1,5067857.300000001,551874.2,5067855.300000001,Tree,0.5510644316673279,ABBY_065_2018.tif,0,"POLYGON ((551874.2 5067857.300000001, 551874.2 5067855.300000001, 551872.1 5067855.300000001, 551872.1 5067857.300000001, 551874.2 5067857.300000001))",174,10N,NEON.PLA.D16.ABBY.01186,PSMEM,ABBY,ABBY_065,Live
36,551873.1,5067846.500000001,551879.4,5067840.600000001,Tree,0.5179664492607117,ABBY_065_2018.tif,0,"POLYGON ((551879.4 5067846.500000001, 551879.4 5067840.600000001, 551873.1 5067840.600000001, 551873.1 5067846.500000001, 551879.4 5067846.500000001))",169,10N,NEON.PLA.D16.ABBY.00575,PSMEM,ABBY,ABBY_065,"Dead, broken bole"
38,551870.7999999999,5067861.9,551873.2999999999,5067859.4,Tree,0.5109712481498718,ABBY_065_2018.tif,0,"POLYGON ((551873.2999999999 5067861.9, 551873.2999999999 5067859.4, 551870.7999999999 5067859.4, 551870.7999999999 5067861.9, 551873.2999999999 5067861.9))",178,10N,NEON.PLA.D16.ABBY.03333,PSMEM,ABBY,ABBY_065,Live
41,551864.6,5067860.600000001,551866.7999999999,5067858.4,Tree,0.5011927485466003,ABBY_065_2018.tif,0,"POLYGON ((551866.7999999999 5067860.600000001, 551866.7999999999 5067858.4, 551864.6 5067858.4, 551864.6 5067860.600000001, 551866.7999999999 5067860.600000001))",182,10N,NEON.PLA.D16.ABBY.03756,PSMEM,ABBY,ABBY_065,Live
53,551869.5,5067853.100000001,551872.7,5067849.7,Tree,0.4451521933078766,ABBY_065_2018.tif,0,"POLYGON ((551872.7 5067853.100000001, 551872.7 5067849.7, 551869.5 5067849.7, 551869.5 5067853.100000001, 551872.7 5067853.100000001))",177,10N,NEON.PLA.D16.ABBY.02853,PSMEM,ABBY,ABBY_065,Live
65,551878.2999999999,5067852.100000001,551881.6,5067847.2,Tree,0.36670562624931335,ABBY_065_2018.tif,0,"POLYGON ((551881.6 5067852.100000001, 551881.6 5067847.2, 551878.2999999999 5067847.2, 551878.2999999999 5067852.100000001, 551881.6 5067852.100000001))",172,10N,NEON.PLA.D16.ABBY.00589,PSMEM,ABBY,ABBY_065,Live
66,551869.2,5067856.000000001,551871.7999999999,5067853.500000001,Tree,0.3634745478630066,ABBY_065_2018.tif,0,"POLYGON ((551871.7999999999 5067856.000000001, 551871.7999999999 5067853.500000001, 551869.2 5067853.500000001, 551869.2 5067856.000000001, 551871.7999999999 5067856.000000001))",181,10N,NEON.PLA.D16.ABBY.03755,PSMEM,ABBY,ABBY_065,Live
67,551875.2,5067837.4,551881.2,5067829.800000001,Tree,0.3542018234729767,ABBY_065_2018.tif,0,"POLYGON ((551881.2 5067837.4, 551881.2 5067829.800000001, 551875.2 5067829.800000001, 551875.2 5067837.4, 551881.2 5067837.4))",171,10N,NEON.PLA.D16.ABBY.00582,PSMEM,ABBY,ABBY_065,"Dead, broken bole"
67,551875.2,5067837.4,551881.2,5067829.800000001,Tree,0.3542018234729767,ABBY_065_2018.tif,0,"POLYGON ((551881.2 5067837.4, 551881.2 5067829.800000001, 551875.2 5067829.800000001, 551875.2 5067837.4, 551881.2 5067837.4))",183,10N,NEON.PLA.D16.ABBY.00533,PSMEM,ABBY,ABBY_065,Standing dead
67,551875.2,5067837.4,551881.2,5067829.800000001,Tree,0.3542018234729767,ABBY_065_2018.tif,0,"POLYGON ((551881.2 5067837.4, 551881.2 5067829.800000001, 551875.2 5067829.800000001, 551875.2 5067837.4, 551881.2 5067837.4))",184,10N,NEON.PLA.D16.ABBY.00588,PSME,ABBY,ABBY_065,Standing dead
0,552202.8,5067649.2,552205.3,5067646.7,Tree,0.67499840259552,ABBY_068_2019.tif,0,"POLYGON ((552205.3 5067649.2, 552205.3 5067646.7, 552202.8 5067646.7, 552202.8 5067649.2, 552205.3 5067649.2))",185,10N,NEON.PLA.D16.ABBY.00382,PSMEM,ABBY,ABBY_068,Live
70,552201.5,5067660.8,552222.9,5067641.7,Tree,0.13292227685451508,ABBY_068_2019.tif,0,"POLYGON ((552222.9 5067660.8, 552222.9 5067641.7, 552201.5 5067641.7, 552201.5 5067660.8, 552222.9 5067660.8))",185,10N,NEON.PLA.D16.ABBY.00382,PSMEM,ABBY,ABBY_068,Live
58,552206.3,5067674.5,552217.3,5067663.8,Tree,0.2883149981498718,ABBY_068_2019.tif,0,"POLYGON ((552217.3 5067674.5, 552217.3 5067663.8, 552206.3 5067663.8, 552206.3 5067674.5, 552217.3 5067674.5))",186,10N,NEON.PLA.D16.ABBY.00478,PSMEM,ABBY,ABBY_068,Standing dead
58,552206.3,5067674.5,552217.3,5067663.8,Tree,0.2883149981498718,ABBY_068_2019.tif,0,"POLYGON ((552217.3 5067674.5, 552217.3 5067663.8, 552206.3 5067663.8, 552206.3 5067674.5, 552217.3 5067674.5))",189,10N,NEON.PLA.D16.ABBY.00481,PSMEM,ABBY,ABBY_068,Live
58,552206.3,5067674.5,552217.3,5067663.8,Tree,0.2883149981498718,ABBY_068_2019.tif,0,"POLYGON ((552217.3 5067674.5, 552217.3 5067663.8, 552206.3 5067663.8, 552206.3 5067674.5, 552217.3 5067674.5))",190,10N,NEON.PLA.D16.ABBY.00482,PSMEM,ABBY,ABBY_068,Live
58,552206.3,5067674.5,552217.3,5067663.8,Tree,0.2883149981498718,ABBY_068_2019.tif,0,"POLYGON ((552217.3 5067674.5, 552217.3 5067663.8, 552206.3 5067663.8, 552206.3 5067674.5, 552217.3 5067674.5))",188,10N,NEON.PLA.D16.ABBY.00480,PSMEM,ABBY,ABBY_068,Live
62,552200.7000000001,5067652.7,552203.2000000001,5067650.0,Tree,0.25582367181777954,ABBY_068_2019.tif,0,"POLYGON ((552203.2000000001 5067652.7, 552203.2000000001 5067650, 552200.7000000001 5067650, 552200.7000000001 5067652.7, 552203.2000000001 5067652.7))",196,10N,NEON.PLA.D16.ABBY.03363,PSMEM,ABBY,ABBY_068,Live
70,552201.5,5067660.8,552222.9,5067641.7,Tree,0.13292227685451508,ABBY_068_2019.tif,0,"POLYGON ((552222.9 5067660.8, 552222.9 5067641.7, 552201.5 5067641.7, 552201.5 5067660.8, 552222.9 5067660.8))",196,10N,NEON.PLA.D16.ABBY.03363,PSMEM,ABBY,ABBY_068,Live
70,552201.5,5067660.8,552222.9,5067641.7,Tree,0.13292227685451508,ABBY_068_2019.tif,0,"POLYGON ((552222.9 5067660.8, 552222.9 5067641.7, 552201.5 5067641.7, 552201.5 5067660.8, 552222.9 5067660.8))",195,10N,NEON.PLA.D16.ABBY.03362,PSMEM,ABBY,ABBY_068,Live
70,552201.5,5067660.8,552222.9,5067641.7,Tree,0.13292227685451508,ABBY_068_2019.tif,0,"POLYGON ((552222.9 5067660.8, 552222.9 5067641.7, 552201.5 5067641.7, 552201.5 5067660.8, 552222.9 5067660.8))",194,10N,NEON.PLA.D16.ABBY.03361,PSMEM,ABBY,ABBY_068,Live
4,552309.4,5067785.600000001,552312.4,5067782.4,Tree,0.746561586856842,ABBY_069_2018.tif,0,"POLYGON ((552312.4 5067785.600000001, 552312.4 5067782.4, 552309.4 5067782.4, 552309.4 5067785.600000001, 552312.4 5067785.600000001))",218,10N,NEON.PLA.D16.ABBY.03356,PSMEM,ABBY,ABBY_069,Live
4,552309.4,5067785.600000001,552312.4,5067782.4,Tree,0.746561586856842,ABBY_069_2018.tif,0,"POLYGON ((552312.4 5067785.600000001, 552312.4 5067782.4, 552309.4 5067782.4, 552309.4 5067785.600000001, 552312.4 5067785.600000001))",198,10N,NEON.PLA.D16.ABBY.00820,PSMEM,ABBY,ABBY_069,Live
6,552313.4,5067783.4,552316.7999999999,5067780.2,Tree,0.7330974340438843,ABBY_069_2018.tif,0,"POLYGON ((552316.7999999999 5067783.4, 552316.7999999999 5067780.2, 552313.4 5067780.2, 552313.4 5067783.4, 552316.7999999999 5067783.4))",197,10N,NEON.PLA.D16.ABBY.00819,PSMEM,ABBY,ABBY_069,"Live, physically damaged"
7,552313.5,5067777.4,552315.7999999999,5067774.9,Tree,0.7316378355026245,ABBY_069_2018.tif,0,"POLYGON ((552315.7999999999 5067777.4, 552315.7999999999 5067774.9, 552313.5 5067774.9, 552313.5 5067777.4, 552315.7999999999 5067777.4))",200,10N,NEON.PLA.D16.ABBY.00828,PSMEM,ABBY,ABBY_069,Live
9,552290.9,5067767.600000001,552294.2,5067764.300000001,Tree,0.7166534662246704,ABBY_069_2018.tif,0,"POLYGON ((552294.2 5067767.600000001, 552294.2 5067764.300000001, 552290.9 5067764.300000001, 552290.9 5067767.600000001, 552294.2 5067767.600000001))",207,10N,NEON.PLA.D16.ABBY.00868,PSMEM,ABBY,ABBY_069,"Live, disease damaged"
13,552294.5,5067772.7,552297.0,5067769.9,Tree,0.689952552318573,ABBY_069_2018.tif,0,"POLYGON ((552297 5067772.7, 552297 5067769.9, 552294.5 5067769.9, 552294.5 5067772.7, 552297 5067772.7))",219,10N,NEON.PLA.D16.ABBY.03770,PSMEM,ABBY,ABBY_069,"Live, broken bole"
14,552291.0,5067775.800000001,552293.7999999999,5067773.0,Tree,0.6871276497840881,ABBY_069_2018.tif,0,"POLYGON ((552293.7999999999 5067775.800000001, 552293.7999999999 5067773, 552291 5067773, 552291 5067775.800000001, 552293.7999999999 5067775.800000001))",214,10N,NEON.PLA.D16.ABBY.02767,PSMEM,ABBY,ABBY_069,Live
19,552299.2999999999,5067765.600000001,552302.2,5067762.600000001,Tree,0.6669532060623169,ABBY_069_2018.tif,0,"POLYGON ((552302.2 5067765.600000001, 552302.2 5067762.600000001, 552299.2999999999 5067762.600000001, 552299.2999999999 5067765.600000001, 552302.2 5067765.600000001))",215,10N,NEON.PLA.D16.ABBY.03199,PSMEM,ABBY,ABBY_069,Live
23,552316.9,5067785.5,552320.7,5067781.600000001,Tree,0.6556044220924377,ABBY_069_2018.tif,0,"POLYGON ((552320.7 5067785.5, 552320.7 5067781.600000001, 552316.9 5067781.600000001, 552316.9 5067785.5, 552320.7 5067785.5))",199,10N,NEON.PLA.D16.ABBY.00825,PSMEM,ABBY,ABBY_069,Live
46,552306.0,5067765.100000001,552308.0,5067763.0,Tree,0.5881612300872803,ABBY_069_2018.tif,0,"POLYGON ((552308 5067765.100000001, 552308 5067763, 552306 5067763, 552306 5067765.100000001, 552308 5067765.100000001))",211,10N,NEON.PLA.D16.ABBY.02764,PSMEM,ABBY,ABBY_069,Live
82,552308.1,5067776.2,552311.6,5067772.2,Tree,0.47291186451911926,ABBY_069_2018.tif,0,"POLYGON ((552311.6 5067776.2, 552311.6 5067772.2, 552308.1 5067772.2, 552308.1 5067776.2, 552311.6 5067776.2))",205,10N,NEON.PLA.D16.ABBY.00852,PSMEM,ABBY,ABBY_069,Live
83,552289.1,5067765.7,552290.5,5067763.300000001,Tree,0.4723120629787445,ABBY_069_2018.tif,0,"POLYGON ((552290.5 5067765.7, 552290.5 5067763.300000001, 552289.1 5067763.300000001, 552289.1 5067765.7, 552290.5 5067765.7))",206,10N,NEON.PLA.D16.ABBY.00867,PSMEM,ABBY,ABBY_069,Live
89,552305.2,5067777.100000001,552308.4,5067773.2,Tree,0.4121056795120239,ABBY_069_2018.tif,0,"POLYGON ((552308.4 5067777.100000001, 552308.4 5067773.2, 552305.2 5067773.2, 552305.2 5067777.100000001, 552308.4 5067777.100000001))",204,10N,NEON.PLA.D16.ABBY.00851,PSMEM,ABBY,ABBY_069,Live
3,552030.7999999999,5067742.3,552034.0,5067739.0,Tree,0.7848390936851501,ABBY_070_2018.tif,0,"POLYGON ((552034 5067742.3, 552034 5067739, 552030.7999999999 5067739, 552030.7999999999 5067742.3, 552034 5067742.3))",237,10N,NEON.PLA.D16.ABBY.00738,PSMEM,ABBY,ABBY_070,Live
5,552031.0,5067746.100000001,552034.5,5067742.600000001,Tree,0.7610454559326172,ABBY_070_2018.tif,0,"POLYGON ((552034.5 5067746.100000001, 552034.5 5067742.600000001, 552031 5067742.600000001, 552031 5067746.100000001, 552034.5 5067746.100000001))",235,10N,NEON.PLA.D16.ABBY.00733,PSMEM,ABBY,ABBY_070,Live
